flag small US,"11,69",NYSE,DEA
flag small US,"31,79",NASDAQ,EML
flag small US,"12,56",NASDAQ,EBC
flag small CA,"0,155",Toronto Stock Exchange,ELR
flag small CA,"0,020",TSX Venture Exchange,ETF
flag small US,"155,36",NYSE,EGP
flag small US,"94,44",NYSE,EMN
flag small US,"4,50",NYSE,KODK
flag small SE,"165,60",Mid Cap Stockholm,EAST
flag small CA,"0,010",TSX Venture Exchange,ESTW.H
flag small US,"1,02",NASDAQ,EAST
flag small CA,"0,025",TSX Venture Exchange,EAST.H
flag small CA,"0,88",TSX Venture Exchange,EBM
flag small SE,"0,198",Spotlight Stock Market,EASY B
flag small CA,"0,055",Canadian Securities Exchange,EATS
flag small CA,"0,170",Canadian Securities Exchange,EWG
flag small SE,"1,005",Spotlight Stock Market,EATG
flag small US,"318,26",NYSE,ETN
flag small US,"9,39",NYSE American,EVV
flag small US,"15,67",NYSE,EOI
flag small US,"16,89",NYSE,EOS
flag small US,"11,56",NYSE,EFT
flag small US,"9,91",NYSE American,EIM
flag small US,"9,96",NYSE,EVN
flag small US,"17,94",NYSE,EOT
flag small US,"8,20",NYSE,ETJ
flag small US,"11,53",NYSE,EFR
flag small US,"22,67",NYSE,EVT
flag small US,"22,33",NYSE,ETO
flag small US,"17,41",NYSE,ETG
flag small US,"12,48",NYSE,ETV
flag small US,"11,85",NYSE,ETY
flag small US,"7,86",NYSE,ETW
flag small US,"8,00",NYSE,EXG
flag small US,"13,25",NYSE,ETB
flag small US,"7,59",NASDAQ,EBON
flag small DE,"48,485",Equiduct,EBAd
flag small US,"51,54",NASDAQ,EBAY
flag small SE,"0,364",Nordic SME Sweden,EBLITZ
flag small NL,"2,818",Equiduct,EBUSa
flag small US,"1,64",NASDAQ,ECX
flag small US,"11,60",NASDAQ,ECBK
flag small CA,"0,190",TSX Venture Exchange,ECCF.P
flag small CA,"0,175",TSX Venture Exchange,ECCV.P
flag small CA,-,TSX Venture Exchange,ECCS.P
flag small US,"1,18",NASDAQ,ECDA
flag small US,"15,99",NASDAQ,SATS
flag small NO,"6,76",Merkur Market,ECIT
flag small DE,"37,22",Equiduct,EUZd
flag small CA,"1,76",Toronto Stock Exchange,ECN
flag small CA,"0,195",TSX Venture Exchange,EOG
flag small CA,"0,035",Canadian Securities Exchange,EOM
flag small US,"2,47",NASDAQ,WAVE
flag small SE,"2,79",First North Stockholm,ECC B
flag small US,"226,15",NYSE,ECL
flag small CA,"0,145",TSX Venture Exchange,ECM
flag small SE,"0,300",Spotlight Stock Market,ECOM
flag small BE,"2,200",Equiduct,ECONBb
flag small CA,"143,48",Toronto Stock Exchange,EVT
flag small US,"11,61",NYSE,EC
flag small CA,"1,47",Toronto Stock Exchange,ECOR
flag small SE,"0,1540",Spotlight Stock Market,ECO B
flag small CA,"4,95",Toronto Stock Exchange,ECO
flag small FI,"2,22",First North Helsingfors,ECOUP
flag small US,"9,43",NYSE,ECVT
flag small SE,"0,330",Spotlight Stock Market,ECTIN B
flag small US,"7,04",NASDAQ,EDAP
flag small NO,"22,00",OB Match,EWIND
flag small CA,"0,010",TSX Venture Exchange,EDY
flag small FR,"44,46",Equiduct,EDENp
flag small US,"4,44",NASDAQ,EDSA
flag small CA,"0,63",TSX Venture Exchange,CTRL
flag small CA,"0,060",Canadian Securities Exchange,EDGM
flag small CA,"0,100",TSX Venture Exchange,EDW.H
flag small CA,"0,030",TSX Venture Exchange,YFI
flag small US,"37,62",NYSE,EPC
flag small US,"17,94",NASDAQ,EWTX
flag small US,"9,53",NASDAQ,EGIO
flag small US,"5,47",NASDAQ,EDBL
flag small US,"71,06",NYSE,EIX
flag small CA,"0,125",TSX Venture Exchange,EDDY
flag small US,"5,21",NASDAQ,EDIT
flag small CA,"0,175",TSX Venture Exchange,EDM
flag small PT,"3,526",Equiduct,EDPu
flag small PT,"12,87",Equiduct,EDPRu
flag small US,"2,16",NASDAQ,EDUC
flag small US,"84,67",NYSE,EW
flag small SE,"0,588",Spotlight Stock Market,EDYOU
flag small SE,"3,84",First North Stockholm,ALBERT
flag small IT,"0,1995",Equiduct,EEMSm
flag small SE,"1,485",Spotlight Stock Market,EEVIA
flag small FI,"1,320",Small Cap Helsinki,EEZY
flag small CA,"0,005",TSX Venture Exchange,EFV
flag small FI,"14,85",First North Helsingfors,EFECTE
flag small US,"2,25",NASDAQ,EFTR
flag small SE,"5,60",First North Stockholm,EFFH
flag small US,"6,21",NASDAQ,EGAN
flag small SE,"6,38",Small Cap Stockholm,EGTX
flag small CA,"0,140",Canadian Securities Exchange,TMED
flag small DK,"123,00",First North Köpenhamn,EGNETY
flag small CA,"0,055",TSX Venture Exchange,EGR
flag small CA,"0,010",TSX Venture Exchange,EGT
flag small US,"17,82",NASDAQ,EH
flag small US,"4,28",NASDAQ,EHTH
flag small NO,"15,90",OB Match,EIOF
flag small FR,"100,30",Equiduct,FGRp
flag small US,"0,5387",NASDAQ,OCTO
flag small FR,"3,300",Equiduct,EKIp
flag small SE,"0,225",First North Stockholm,EKOBOT
flag small US,"1,24",NASDAQ,EKSO
flag small US,"8,52",NASDAQ,LOCO
flag small IT,"11,83",Equiduct,ELNm
flag small US,"13,16",NYSE,ELAN
flag small SE,"98,40",Mid Cap Stockholm,ELAN B
flag small US,"102,22",NYSE,ESTC
flag small US,"202,92",NASDAQ,ESLT
flag small CA,"0,040",TSX Venture Exchange,ERA
flag small CA,"19,62",Toronto Stock Exchange,ELD
flag small US,"14,26",NYSE,EGO
flag small FI,"5,20",Small Cap Helsinki,ELEAV
flag small CA,"0,59",TSX Venture Exchange,ELBM
flag small US,"0,4289",NASDAQ,ELBM
flag small CA,"0,140",TSX Venture Exchange,EML
flag small CA,"0,215",TSX Venture Exchange,ELEC
flag small US,"4,20",NASDAQ,ELSE
flag small US,"6,24",NASDAQ,ECOR
flag small SE,"110,00",Large Cap Stockholm,ELUX A
flag small SE,"97,32",Large Cap Stockholm,ELUX B
flag small SE,"71,80",Large Cap Stockholm,EPRO B
flag small NO,"2,200",OB Match,EMGS
flag small US,"17,39",NYSE American,ELMD
flag small US,"126,82",NASDAQ,EA
flag small US,"3,26",NASDAQ,ELVA
flag small CA,"4,29",Toronto Stock Exchange,ELVA
flag small CA,"0,070",TSX Venture Exchange,ELY
flag small US,"2,39",NASDAQ,ELDN
flag small SE,"79,20",Large Cap Stockholm,EKTA B
flag small NO,"8,78",Merkur Market,ELIMP
flag small CA,"0,160",TSX Venture Exchange,ECU
flag small CA,"25,01",Toronto Stock Exchange,EFN.PR.C
flag small CA,"21,97",Toronto Stock Exchange,EFN
flag small CA,"0,015",TSX Venture Exchange,ELM
flag small US,"23,13",NYSE,ESI
flag small CA,"0,265",Canadian Securities Exchange,ELEM
flag small CA,"1,18",TSX Venture Exchange,ELE
flag small US,"0,7007",NASDAQ,ELAB
flag small US,"528,58",NYSE,ELV
flag small CA,"0,080",TSX Venture Exchange,ELVT
flag small US,"3,55",NASDAQ,ELEV
flag small US,"781,10",NYSE,LLY
flag small DE,"720,10",Equiduct,LLYd
flag small BE,"90,35",Equiduct,ELIb
flag small SE,"0,940",First North Stockholm,ELIC
flag small US,"9,20",NASDAQ,ELTX
flag small US,"7,09",NASDAQ,ELYM
flag small FR,"2,584",Equiduct,ELIORp
flag small FR,"21,12",Equiduct,ELISp
flag small FI,"42,32",Large Cap Helsinki,ELISA
flag small CA,"1,15",TSX Venture Exchange,ELXR
flag small NO,"19,52",OB Match,ELK
flag small SE,"1,23",First North Stockholm,ELN
flag small US,"6,61",NYSE,EARN
flag small US,"11,44",NYSE,EFC
flag small NO,"15,88",Oslobörsen,ELABS
flag small US,"14,72",NYSE American,ELLO
flag small SE,"6,86",First North Stockholm,ELLWEE
flag small US,"15,16",NYSE,ELME
flag small NO,"33,20",OB Match,ELMRA
flag small DE,"78,00",Equiduct,ELGd
flag small SE,"28,00",Small Cap Stockholm,ELON
flag small NO,"33,70",OB Match,ELO
flag small CA,"1,68",Toronto Stock Exchange,ELO
flag small DE,"6,68",Equiduct,ZIL2d
flag small CA,"0,255",Toronto Stock Exchange,BABY
flag small US,"10,86",NASDAQ,ELTK
flag small SE,"6,60",Small Cap Stockholm,ELTEL
flag small US,"2,77",NASDAQ,ELUT
flag small CA,"0,290",TSX Venture Exchange,ELC
flag small US,"10,13",NASDAQ,EMBC
flag small SE,"11,796",Spotlight Stock Market,EMART
flag small SE,"24,10",First North Stockholm,EMBELL
flag small DK,"29,90",Large Cap Copenhagen,EMBLA
flag small US,"12,95",NYSE,AKO.A
flag small SE,"28,10",Large Cap Stockholm,EMBRAC B
flag small US,"25,55",NYSE,ERJ
flag small US,"357,17",NYSE,EME
flag small US,"2,71",NASDAQ,EMKR
flag small CA,"46,43",Toronto Stock Exchange,EMA
flag small CA,"16,80",Toronto Stock Exchange,EMA.PR.E
flag small US,"5,75",NYSE,EEX
flag small US,"1,83",NYSE,SOL
flag small CA,"0,050",TSX Venture Exchange,ECOM
flag small US,"1,88",NYSE,EBS
flag small CA,"0,060",TSX Venture Exchange,EMR
flag small CA,"0,185",Canadian Securities Exchange,EMER
flag small CA,"0,385",TSX Venture Exchange,EMO
flag small US,"107,78",NYSE,EMR
flag small US,"0,5671",NYSE American,MSN
flag small CA,"0,310",TSX Venture Exchange,EMNT
flag small CA,"0,370",Canadian Securities Exchange,EMPS
flag small CA,"0,010",Canadian Securities Exchange,EMPH
flag small CA,"0,140",Canadian Securities Exchange,AUOZ
flag small CA,"0,010",TSX Venture Exchange,EM.H
flag small CA,"32,07",Toronto Stock Exchange,EMP.A
flag small CA,"0,070",TSX Venture Exchange,EP
flag small US,"5,18",NYSE American,EP
flag small US,"9,10",NYSE,ESRT
flag small US,"42,59",NYSE,EIG
flag small CA,"0,040",Canadian Securities Exchange,EPW
flag small US,"17,05",NYSE,EDN
flag small CA,"0,325",TSX Venture Exchange,EMPR
flag small CA,"2,52",TSX Venture Exchange,EMX
flag small US,"1,85",NYSE American,EMX
flag small CA,"0,70",TSX Venture Exchange,ENA
flag small US,"29,73",NASDAQ,ACT
flag small SE,"13,99",First North Stockholm,EG7
flag small US,"13,74",NASDAQ,ENTA
flag small CA,"48,95",Toronto Stock Exchange,ENB
flag small US,"35,54",NYSE,ENB
flag small CA,"17,19",Toronto Stock Exchange,ENB.PR.D
flag small CA,"16,92",Toronto Stock Exchange,ENB.PR.B
flag small CA,"0,080",TSX Venture Exchange,EPO.H
flag small DE,"16,90",Equiduct,ECVd
flag small US,"83,38",NYSE,EHC
flag small US,"41,09",NASDAQ,ECPG
flag small CA,"6,30",TSX Venture Exchange,EU
flag small US,"4,41",NASDAQ,EU
flag small US,"279,36",NASDAQ,WIRE
flag small US,"29,00",NYSE,DAVA
flag small US,"26,41",NYSE,EDR
flag small CA,"28,77",Toronto Stock Exchange,EDV
flag small CA,"3,62",Toronto Stock Exchange,EDR
flag small US,"2,63",NYSE,EXK
flag small FI,"6,68",Small Cap Helsinki,PAMPALO
flag small US,"0,2829",NASDAQ,NDRA
flag small CA,"0,060",TSX Venture Exchange,ECAP.P
flag small CA,"0,150",TSX Venture Exchange,EDG
flag small CA,"0,260",TSX Venture Exchange,ENDR
flag small NO,"48,95",OB Match,ENDUR
flag small SE,"60,30",Mid Cap Stockholm,ENEA
flag small US,"2,95",NYSE,ENIC
flag small IT,"6,181",Equiduct,ENELm
flag small FI,"16,54",Mid Cap Helsinki,ENENTO
flag small CA,"0,005",TSX Venture Exchange,ENEV
flag small CA,"8,05",Toronto Stock Exchange,EFX
flag small US,"5,83",NYSE,EFXT
flag small NO,"1,10",Merkur Market,ENERG
flag small DE,"64,50",Equiduct,EKTd
flag small US,"28,72",NYSE,ENR
flag small US,"1,39",NASDAQ,WATT
flag small US,"1,55",NASDAQ,EFOI
flag small US,"5,18",NYSE American,UUUU
flag small CA,"7,13",Toronto Stock Exchange,EFR
flag small CA,"0,065",Canadian Securities Exchange,PLUG
flag small US,"14,90",NASDAQ,ERII
flag small US,"6,92",NASDAQ,ESOA
flag small US,"1,27",NYSE,NRGV
flag small US,"35,63",NYSE,EPAC
flag small CA,"26,93",Toronto Stock Exchange,ERF
flag small US,"19,58",NYSE,ERF
flag small FI,"3,17",Small Cap Helsinki,ESENSE
flag small SE,"0,0068",First North Stockholm,ENERS
flag small US,"90,45",NYSE,ENS
flag small CA,"0,020",Canadian Securities Exchange,ENRT
flag small US,"9,31",NYSE,ENFN
flag small SE,"91,20",Mid Cap Stockholm,ENGCON B
flag small US,"15,90",NASDAQ,ENGN
flag small CA,"29,81",Toronto Stock Exchange,ENGH
flag small FR,"16,270",Equiduct,ENGIp
flag small CA,"0,060",TSX Venture Exchange,EAU
flag small US,"1,68",NASDAQ,ENG
flag small CA,"0,095",TSX Venture Exchange,EGM
flag small US,"10,09",NYSE,EHAB
flag small US,"32,03",NYSE,E
flag small IT,"15,136",Equiduct,ENIm
flag small SE,"0,586",Small Cap Stockholm,ENRO
flag small US,"16,00",NASDAQ,ENLT
flag small CA,"0,015",TSX Venture Exchange,NLTA.H
flag small US,"17,39",NASDAQ,ELVN
flag small US,"1,67",NASDAQ,ENLV
flag small US,"19,90",NYSE,EBF
flag small DK,"11,60",Small Cap Copenhagen,ESG
flag small SE,"2,80",First North Stockholm,ERMA
flag small US,"60,53",NYSE,ENVA
flag small US,"55,23",NYSE,ENOV
flag small US,"6,26",NASDAQ,ENVX
flag small US,"108,76",NASDAQ,ENPH
flag small US,"11,04",NYSE,NFYS
flag small US,"150,13",NYSE,NPO
flag small SE,"7,25",Spotlight Stock Market,ENRAD
flag small US,"0,2216",NYSE American,ENSV
flag small CA,"2,55",Toronto Stock Exchange,ESI
flag small CA,-,TSX Venture Exchange,ENV.H
flag small US,"290,37",NASDAQ,ESGR
flag small NO,"1,4144",OB Match,ENSU
flag small US,"0,5916",NASDAQ,ENSC
flag small US,"132,92",NASDAQ,ENTG
flag small US,"1,96",NASDAQ,ENTX
flag small US,"106,67",NYSE,ETR
flag small US,"21,71",NYSE,EMP
flag small US,"24,30",NASDAQ,EBTC
flag small US,"38,01",NASDAQ,EFSC
flag small CA,"1,10",Toronto Stock Exchange,E
flag small US,-,NYSE,EPD
flag small CA,"0,165",Canadian Securities Exchange,ENBI
flag small CA,"0,165",Toronto Stock Exchange,EGLX
flag small CA,"0,020",TSX Venture Exchange,ENTG
flag small NO,"102,60",OBX Top 25,ENTRA
flag small US,"11,85",NASDAQ,TRDA
flag small US,"2,09",NYSE,EVC
flag small CA,"1,57",Toronto Stock Exchange,ETG
flag small US,"4,29",NYSE American,ELA
flag small US,"0,9400",NASDAQ,ENVB
flag small US,"62,07",NYSE,ENV
flag small NO,"65,00",Merkur Market,ENVIP
flag small US,"7,78",NYSE,NVRI
flag small CA,"0,050",Canadian Securities Exchange,NVRO
flag small SE,"19,50",Spotlight Stock Market,ENVI B
flag small CA,"0,025",Canadian Securities Exchange,ETI
flag small CA,"0,010",TSX Venture Exchange,EWS
flag small US,"2,15",NASDAQ,EVTV
flag small US,"19,68",NYSE,NVST
flag small US,"0,5103",NYSE,EVA
flag small US,"4,25",NASDAQ,COCH
flag small US,"5,30",NASDAQ,NVNO
flag small CA,"0,250",TSX Venture Exchange,ENW
flag small US,"1,04",NYSE,ENZ
flag small SE,"3,03",First North Stockholm,ENZY
flag small US,"132,13",NYSE,EOG
flag small SE,"71,40",Mid Cap Stockholm,EOLU B
flag small CA,"0,085",TSX Venture Exchange,EON
flag small CA,"0,200",Canadian Securities Exchange,EONX
flag small US,"0,7732",NASDAQ,EOSE
flag small US,"235,26",NYSE,EPAM
flag small SE,"108,60",Mid Cap Stockholm,EPEN
flag small US,"1,00",NASDAQ,EEIQ
flag small SE,"206,80",Large Cap Stockholm,EPI A
flag small SE,"184,60",Large Cap Stockholm,EPI B
flag small SE,"0,3625",Small Cap Stockholm,EPIS B
flag small CA,"0,010",Canadian Securities Exchange,EPY
flag small US,"76,88",NASDAQ,PLUS
flag small US,"40,59",NYSE,EPR
flag small US,"5,42",NASDAQ,EPSN
flag small CA,"1,10",TSX Venture Exchange,EQ
flag small FI,"13,55",Mid Cap Helsinki,EQV1V
flag small CA,"83,11",Toronto Stock Exchange,EQB
flag small SE,"43,40",Spotlight Stock Market,EQL
flag small SE,"302,30",Large Cap Stockholm,EQT
flag small US,"40,09",NYSE,EQT
flag small FR,"58,90",Equiduct,EQSp
flag small US,"220,19",NYSE,EFX
flag small US,"1,49",NASDAQ,EQ
flag small US,"711,11",NASDAQ,EQIX
flag small NO,"298,95",OBX Top 25,EQNR
flag small US,"26,59",NYSE,EQNR
flag small US,"5,41",NYSE American,EQX
flag small CA,"7,45",Toronto Stock Exchange,EQX
flag small US,"36,91",NYSE,EQH
flag small US,"13,53",NYSE,ETRN
flag small US,"33,31",NYSE,EQBK
flag small US,"18,72",NYSE,EQC
flag small US,"60,29",NYSE,ELS
flag small CA,"0,185",TSX Venture Exchange,EQTY
flag small US,"64,40",NYSE,EQR
flag small US,"1,49",NYSE,EQS
flag small NO,"3,54",OB Match,EQVA
flag small US,"26,31",NYSE,VTOL
flag small FR,"91,35",Equiduct,ERAp
flag small US,"2,01",NASDAQ,ERAS
flag small US,"0,6207",NASDAQ,RAYA
flag small CA,"0,410",Toronto Stock Exchange,ERD
flag small IT,"25,30",Equiduct,ERGm
flag small US,"5,02",NASDAQ,ERIC
flag small SE,"56,70",Large Cap Stockholm,ERIC A
flag small SE,"56,22",Large Cap Stockholm,ERIC B
flag small FI,"4,753",Helsingforsbörsen,ERIBR
flag small US,"382,66",NASDAQ,ERIE
flag small US,"12,30",NYSE,ZGN
flag small CA,"28,07",Toronto Stock Exchange,ERO
flag small US,"20,39",NYSE,ERO
flag small CA,"0,040",TSX Venture Exchange,ERC
flag small DK,"3,74",First North Köpenhamn,ERRIA
flag small SE,"32,40",First North Stockholm,ESGR B
flag small US,"105,88",NYSE,ESAB
flag small US,"12,46",NASDAQ,ESCA
flag small US,"101,45",NYSE,ESE
flag small CA,"0,095",TSX Venture Exchange,ESE
flag small US,"0,5800",NASDAQ,ESGL
flag small CA,"0,110",Canadian Securities Exchange,ESAU
flag small US,"10,37",NASDAQ,ESHA
flag small CA,"0,390",TSX Venture Exchange,ESK
flag small US,"1,97",NASDAQ,ESPR
flag small US,"25,30",NYSE American,ESP
flag small US,"47,06",NASDAQ,ESQ
flag small CA,"0,005",TSX Venture Exchange,ESR.H
flag small US,"0,7539",NYSE,GWH
flag small US,"16,20",NASDAQ,ESSA
flag small US,"6,43",NASDAQ,EPIX
flag small US,"52,97",NYSE,ESNT
flag small US,"26,34",NYSE,EPRT
flag small US,"36,58",NYSE,WTRG
flag small US,"246,25",NYSE,ESS
flag small FR,"200,80",Equiduct,ELp
flag small SE,"273,50",Large Cap Stockholm,ESSITY A
flag small SE,"274,60",Large Cap Stockholm,ESSITY B
flag small FR,"178,80",Equiduct,ESp
flag small CA,"0,050",TSX Venture Exchange,ESS
flag small US,"50,01",NASDAQ,ESTA
flag small US,"146,71",NYSE,EL
flag small US,"1,05",NASDAQ,ESLA
flag small FR,"5,980",Equiduct,MAUp
flag small US,"3,11",NASDAQ,ETAO
flag small US,"1,77",NASDAQ,ERNA
flag small US,"28,24",NYSE,ETD
flag small US,"3,50",NASDAQ,ETON
flag small CA,"0,055",Canadian Securities Exchange,ETR
flag small US,"68,67",NASDAQ,ETSY
flag small FI,"13,00",Mid Cap Helsinki,ETTE
flag small US,"1,91",NASDAQ,EUDA
flag small CA,"3,69",Toronto Stock Exchange,EPRX
flag small US,"2,74",NASDAQ,EPRX
flag small FR,"84,80",Equiduct,RFp
flag small CA,"0,130",TSX Venture Exchange,EBCD.P
flag small CA,"0,115",Canadian Securities Exchange,ERKA
flag small CA,"0,075",TSX Venture Exchange,EMN
flag small CA,"0,065",Toronto Stock Exchange,ESM
flag small US,"1,57",NASDAQ,CLWT
flag small SE,"0,0404",First North Stockholm,EURA
flag small FR,"2,952",Equiduct,EAPIp
flag small SE,"0,409",Nordic SME Sweden,BAT
flag small SE,"0,0344",Spotlight Stock Market,EUCI
flag small NL,"21,40",Equiduct,ECMPAa
flag small US,"20,11",NASDAQ,EDRY
flag small FR,"57,60",Equiduct,ERFp
flag small CA,"0,015",Canadian Securities Exchange,EI
flag small IT,"4,100",Equiduct,EGLAm
flag small CA,"0,020",TSX Venture Exchange,EOX
flag small BE,"15,60",Equiduct,EURNb
flag small US,"16,69",NYSE,EURN
flag small US,"102,68",NASDAQ,EEFT
flag small FR,"84,65",Equiduct,ENXp
flag small CA,"0,035",TSX Venture Exchange,EUP
flag small CA,-,TSX Venture Exchange,EVX
flag small CA,"0,230",TSX Venture Exchange,FIN
flag small SE,"3,80",Spotlight Stock Market,EURI B
flag small CA,"2,35",Toronto Stock Exchange,ERE.UN
flag small US,"11,76",NASDAQ,EWCZ
flag small NO,"70,20",OB Match,EPR
flag small US,"33,78",NASDAQ,ESEA
flag small FR,"3,786",Equiduct,ETLp
flag small CA,"0,025",Canadian Securities Exchange,EVM
flag small CA,"0,62",TSX Venture Exchange,EVNI
flag small US,"25,59",NYSE American,EVBN
flag small US,"4,17",NASDAQ,EVAX
flag small CA,"0,100",TSX Venture Exchange,EVE.H
flag small US,"5,39",NYSE,EVEX
flag small US,"11,00",NYSE American,EVE
flag small US,"5,28",NYSE,EB
flag small US,"34,75",NASDAQ,EVBG
flag small US,"9,00",NASDAQ,EVCM
flag small US,"181,50",NYSE,EVR
flag small US,"366,41",NYSE,EG
flag small NO,"9,71",Merkur Market,EFUEL
flag small CA,"2,20",TSX Venture Exchange,EVGN
flag small CA,"0,040",TSX Venture Exchange,EVER
flag small US,"11,39",NASDAQ,EVGR
flag small US,"52,45",NASDAQ,EVRG
flag small US,"8,17",NYSE,EVRI
flag small CA,-,TSX Venture Exchange,ETV.H
flag small US,"20,17",NASDAQ,EVER
flag small US,"60,62",NYSE,ES
flag small US,"7,42",NASDAQ,MRAM
flag small US,"37,53",NYSE,EVTC
flag small CA,"13,94",Toronto Stock Exchange,ET
flag small CA,"0,030",TSX Venture Exchange,ELL
flag small CA,"0,375",TSX Venture Exchange,EPF
flag small SE,"17,85",Spotlight Stock Market,EVERY
flag small US,"1,81",NASDAQ,EVGO
flag small US,"20,52",NYSE American,EVI
flag small FI,"19,65",Mid Cap Helsinki,EVLI
flag small CA,"0,045",TSX Venture Exchange,EVOC.P
flag small US,"0,6990",NASDAQ,EVGN
flag small CA,"0,130",TSX Venture Exchange,OKAI
flag small US,"0,4500",NASDAQ,EVOK
flag small US,"27,74",NYSE,EVH
flag small US,"11,77",NASDAQ,EOLS
flag small SE,"1232,00",Large Cap Stockholm,EVO
flag small CA,"2,00",Canadian Securities Exchange,EGFV
flag small US,"5,40",NYSE American,EPM
flag small US,"3,91",NASDAQ,EVLV
flag small CA,"0,200",TSX Venture Exchange,EVMT
flag small DE,"19,545",Equiduct,EVKd
flag small US,"5,19",NASDAQ,EVO
flag small DE,"9,740",Equiduct,EVTd
flag small CA,"0,105",TSX Venture Exchange,EVP.P
flag small BE,"33,95",Equiduct,EVSb
flag small SE,"143,60",Mid Cap Stockholm,EWRK
flag small US,"59,35",NASDAQ,EXAS
flag small NO,"6,80",Merkur Market,EXTX
flag small US,"1,39",NASDAQ,XGN
flag small FR,"19,52",Equiduct,EXAp
flag small SE,"0,474",Spotlight Stock Market,EXALT
flag small US,"16,86",NYSE,EE
flag small CA,"0,170",Toronto Stock Exchange,EXN
flag small CA,"0,215",Toronto Stock Exchange,MIN
flag small CA,"46,38",Toronto Stock Exchange,EIF
flag small CA,"7,07",Toronto Stock Exchange,XTC
flag small CA,"0,020",Canadian Securities Exchange,XBLK.X
flag small FI,"1,635",Small Cap Helsinki,EXL1V
flag small FR,"54,80",Equiduct,EXEp
flag small US,"2,20",NASDAQ,XELA
flag small US,"1,60",NASDAQ,XELAP
flag small CA,"0,030",TSX Venture Exchange,XCAP.P
flag small US,"23,46",NASDAQ,EXEL
flag small US,"37,58",NASDAQ,EXC
flag small CA,"0,070",TSX Venture Exchange,EXG
flag small US,"0,5160",NASDAQ,XCUR
flag small US,"29,00",NASDAQ,EXLS
flag small BE,"7,71",Equiduct,EXMb
flag small NL,"102,70",Equiduct,EXOa
flag small US,"9,96",NASDAQ,EXPI
flag small US,"134,63",NASDAQ,EXPE
flag small US,"111,31",NYSE,EXPD
flag small US,"1,60",NASDAQ,EXFY
flag small US,"2,20",NASDAQ,XPON
flag small CA,"0,085",Canadian Securities Exchange,NFLD
flag small US,"91,91",NASDAQ,EXPO
flag small SE,"2,545",First North Stockholm,EXPRS2
flag small US,"18,76",NYSE,XPRO
flag small CA,"0,74",Toronto Stock Exchange,EXRO
flag small US,"4,95",NASDAQ,EXAI
flag small SE,"175,00",First North Stockholm,EXS
flag small CA,"7,25",Toronto Stock Exchange,EXE
flag small US,"134,28",NYSE,EXR
flag small US,"11,20",NASDAQ,EXTR
flag small DE,"111,74",Equiduct,XONAd
flag small US,"118,27",NYSE,XOM
flag small US,"0,7510",NASDAQ,EYEN
flag small SE,"13,26",Nordic SME Sweden,EOID
flag small US,"17,60",NASDAQ,EYPT
flag small US,"10,98",NASDAQ,EZPW
flag small US,"2,30",NASDAQ,EZFL
flag small US,"1,96",NASDAQ,EZGO
flag small US,"37,82",NYSE,FG
flag small FI,"2,070",Mid Cap Helsinki,FSECURE
flag small US,"13,34",NYSE,FNB
flag small CA,"0,420",TSX Venture Exchange,FUU
flag small US,"165,31",NASDAQ,FFIV
flag small CA,"2,14",TSX Venture Exchange,FBF
flag small SE,"85,30",Large Cap Stockholm,FABG
flag small SE,"4,88",Spotlight Stock Market,FABLE
flag small CA,"0,040",Canadian Securities Exchange,FABL
flag small CA,"0,005",TSX Venture Exchange,FCO.H
flag small US,"173,07",NYSE,FN
flag small CA,"0,015",TSX Venture Exchange,FINV.P
flag small US,"416,89",NYSE,FDS
flag small SE,"71,10",Mid Cap Stockholm,FAG
flag small BE,"18,24",Equiduct,FAGRb
flag small US,"1133,33",NYSE,FICO
flag small CA,"0,060",TSX Venture Exchange,FAIR
flag small CA,"903,32",Toronto Stock Exchange,FFH.U
flag small CA,"1496,71",Toronto Stock Exchange,FFH
flag small CA,"14,82",Toronto Stock Exchange,FIH.U
flag small CA,-,TSX Venture Exchange,FPY.P
flag small CA,"0,270",TSX Venture Exchange,FPC
flag small CA,"0,050",TSX Venture Exchange,FG
flag small CA,"0,125",TSX Venture Exchange,FO
flag small US,"9,60",NASDAQ,FBYD
flag small CA,"0,070",TSX Venture Exchange,FNC
flag small CA,"0,005",Canadian Securities Exchange,FDM.X
flag small US,"0,4049",NASDAQ,DUO
flag small US,"3,20",NASDAQ,FANH
flag small CA,"0,040",Toronto Stock Exchange,FANS
flag small SE,"40,30",First North Stockholm,FAGA
flag small CA,"0,75",Toronto Stock Exchange,FDY
flag small US,"0,0441",NASDAQ,FFIE
flag small US,"3,10",NASDAQ,FARM
flag small US,"20,50",NASDAQ,FMAO
flag small US,"11,83",NASDAQ,FMNB
flag small US,"10,76",NYSE,FPI
flag small US,"0,8404",NASDAQ,FAMI
flag small US,"18,75",NASDAQ,FARO
flag small FI,"1,810",First North Helsingfors,FARON
flag small CA,"0,035",TSX Venture Exchange,FRS.P
flag small SE,"68,70",Mid Cap Stockholm,FG
flag small DK,"111,00",Small Cap Copenhagen,FED
flag small SE,"70,92",Large Cap Stockholm,BALD B
flag small SE,"0,896",Small Cap Stockholm,FASTAT
flag small US,"67,94",NASDAQ,FAST
flag small SE,"28,50",Mid Cap Stockholm,EMIL PREF
flag small SE,"32,20",Mid Cap Stockholm,EMIL B
flag small US,"12,65",NYSE,FSLY
flag small NL,"23,00",Equiduct,FASTa
flag small SE,"0,090",Nordic SME Sweden,FOUT
